GEO_ID,NAME,totalHHS,hascomputer,dialup,broadband,nointernet,nocomputer,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpoverty,hascomputerPerc,dialupPerc,broadbandPerc,nointernetPerc,nocomputerPerc
1400000US53033031400,"Census Tract 314, King County, Washington",2570,2277,0,2142,135,293,4911,69.5,6.4,20.3,88.59922179,0,83.3463035,5.252918288,11.40077821
1400000US53033031501,"Census Tract 315.01, King County, Washington",1467,1380,0,1360,20,87,3204,70,2.6,0,94.06952965,0,92.70620314,1.363326517,5.930470348
1400000US53033031502,"Census Tract 315.02, King County, Washington",1738,1585,16,1464,105,153,3514,58.4,1.7,45.6,91.19677791,0.920598389,84.23475259,6.041426928,8.803222094
1400000US53033031601,"Census Tract 316.01, King County, Washington",1963,1948,0,1904,44,15,4357,71.7,1.7,0,99.23586347,0,96.99439633,2.241467142,0.764136526
1400000US53033031603,"Census Tract 316.03, King County, Washington",2196,1947,0,1857,90,249,4748,67.5,4.2,21.3,88.66120219,0,84.56284153,4.098360656,11.33879781
1400000US53033031604,"Census Tract 316.04, King County, Washington",1817,1749,0,1728,21,68,3866,77.9,5.5,29.1,96.25756742,0,95.10181618,1.155751238,3.742432581
1400000US53033031605,"Census Tract 316.05, King County, Washington",1509,1432,0,1374,58,77,3333,68.8,2.7,0,94.89728297,0,91.05367793,3.843605036,5.102717031
1400000US53033031703,"Census Tract 317.03, King County, Washington",2492,2427,16,2327,84,65,5742,64.5,4.2,20.8,97.39165329,0.642054575,93.3788122,3.370786517,2.608346709
1400000US53033031704,"Census Tract 317.04, King County, Washington",1743,1701,9,1631,61,42,4532,67.7,4,34.7,97.59036145,0.516351119,93.57429719,3.499713138,2.409638554
1400000US53033031705,"Census Tract 317.05, King County, Washington",1425,1390,0,1331,59,35,3442,70.4,4.3,0,97.54385965,0,93.40350877,4.140350877,2.456140351
1400000US53033031706,"Census Tract 317.06, King County, Washington",2724,2643,0,2390,253,81,6081,71.1,3.2,20.1,97.02643172,0,87.73861968,9.287812041,2.973568282
1400000US53033031800,"Census Tract 318, King County, Washington",1657,1555,0,1531,24,102,3830,67.9,6.2,34.5,93.84429692,0,92.3958962,1.448400724,6.155703078
1400000US53033031903,"Census Tract 319.03, King County, Washington",2386,2307,0,2238,69,79,5532,70.1,4.9,11.4,96.68901928,0,93.79715004,2.891869237,3.310980721
1400000US53033031904,"Census Tract 319.04, King County, Washington",1316,1285,4,1232,49,31,2672,67.8,6.1,14.1,97.6443769,0.303951368,93.61702128,3.723404255,2.3556231
1400000US53033031906,"Census Tract 319.06, King County, Washington",1466,1428,0,1402,26,38,3246,60.6,7.2,48.6,97.40791269,0,95.63437926,1.773533424,2.592087312
1400000US53033031907,"Census Tract 319.07, King County, Washington",2838,2777,19,2697,61,61,6317,71.6,7,15.7,97.85059901,0.669485553,95.03171247,2.149400987,2.149400987
1400000US53033031908,"Census Tract 319.08, King County, Washington",1910,1803,0,1765,38,107,3581,74.9,10.1,55.7,94.39790576,0,92.40837696,1.989528796,5.602094241
1400000US53033031909,"Census Tract 319.09, King County, Washington",1156,1116,0,1088,28,40,2513,68.9,4.6,23.3,96.53979239,0,94.11764706,2.422145329,3.460207612
1400000US53033032002,"Census Tract 320.02, King County, Washington",1203,1082,9,1056,17,121,2496,55.2,1.7,0,89.94181214,0.748129676,87.78054863,1.413133832,10.05818786
1400000US53033032003,"Census Tract 320.03, King County, Washington",1990,1920,0,1784,136,70,4494,68.8,2.2,30.5,96.48241206,0,89.64824121,6.834170854,3.51758794
1400000US53033032005,"Census Tract 320.05, King County, Washington",2467,2351,0,2333,18,116,5610,76.7,5.4,69.2,95.29793271,0,94.56830158,0.729631131,4.702067288
1400000US53033032006,"Census Tract 320.06, King County, Washington",2012,1958,0,1907,51,54,4508,60,6.8,12.9,97.31610338,0,94.78131213,2.534791252,2.68389662
1400000US53033032007,"Census Tract 320.07, King County, Washington",1264,1223,8,1190,25,41,2672,72.8,5.7,0,96.75632911,0.632911392,94.14556962,1.977848101,3.243670886
1400000US53033032008,"Census Tract 320.08, King County, Washington",1569,1536,0,1514,22,33,3486,72.5,8.1,0,97.89674952,0,96.49458254,1.402166985,2.103250478
1400000US53033032010,"Census Tract 320.10, King County, Washington",2145,2062,0,2014,48,83,4220,71.1,4.4,51.5,96.13053613,0,93.89277389,2.237762238,3.869463869
1400000US53033032011,"Census Tract 320.11, King County, Washington",1450,1388,0,1372,16,62,3107,74.8,3,66.1,95.72413793,0,94.62068966,1.103448276,4.275862069
1400000US53033032102,"Census Tract 321.02, King County, Washington",1815,1777,0,1704,73,38,4163,63.5,4.7,0,97.90633609,0,93.88429752,4.022038567,2.093663912
1400000US53033032103,"Census Tract 321.03, King County, Washington",2284,2179,0,2078,101,105,4301,74.9,2.4,10,95.4028021,0,90.98073555,4.42206655,4.597197898
1400000US53033032104,"Census Tract 321.04, King County, Washington",2471,2403,0,2355,48,68,5209,67.2,5.5,1.1,97.2480777,0,95.30554431,1.942533387,2.751922299
1400000US53033032203,"Census Tract 322.03, King County, Washington",2773,2773,0,2609,164,0,5981,64.9,3.8,17.9,100,0,94.08582762,5.914172376,0
1400000US53033032207,"Census Tract 322.07, King County, Washington",1297,1297,0,1257,40,0,2886,69.6,2.1,0,100,0,96.91595991,3.084040093,0
1400000US53033032208,"Census Tract 322.08, King County, Washington",4214,4072,15,3889,168,142,7989,54.9,3.6,0,96.63028002,0.355956336,92.28761272,3.986710963,3.369719981
1400000US53033032210,"Census Tract 322.10, King County, Washington",5530,5450,0,5197,253,80,10840,77.9,5.5,20.1,98.55334539,0,93.97830018,4.575045208,1.446654611
1400000US53033032211,"Census Tract 322.11, King County, Washington",1750,1731,0,1719,12,19,3907,68,2.5,32.1,98.91428571,0,98.22857143,0.685714286,1.085714286
1400000US53033032212,"Census Tract 322.12, King County, Washington",2804,2779,0,2767,12,25,6150,76,5.3,0,99.10841655,0,98.68045649,0.427960057,0.891583452
1400000US53033032213,"Census Tract 322.13, King County, Washington",1506,1473,0,1453,20,33,3281,70.9,1.2,0,97.80876494,0,96.48074369,1.328021248,2.19123506
1400000US53033032214,"Census Tract 322.14, King County, Washington",2056,2032,0,2003,29,24,4703,69.4,4,100,98.83268482,0,97.42217899,1.410505837,1.167315175
1400000US53033032215,"Census Tract 322.15, King County, Washington",1590,1566,13,1542,11,24,3694,68.4,1.4,25.8,98.49056604,0.817610063,96.98113208,0.691823899,1.509433962
1400000US53033032307,"Census Tract 323.07, King County, Washington",2167,2127,0,2037,90,40,4761,64.8,3.9,0,98.15413013,0,94.00092293,4.153207199,1.845869866
1400000US53033032309,"Census Tract 323.09, King County, Washington",4152,3960,0,3798,162,192,6946,77.9,3.8,30.6,95.37572254,0,91.47398844,3.901734104,4.624277457
1400000US53033032311,"Census Tract 323.11, King County, Washington",2190,2137,35,2054,48,53,5358,65,5.2,34,97.57990868,1.598173516,93.78995434,2.191780822,2.420091324
1400000US53033032313,"Census Tract 323.13, King County, Washington",2534,2443,20,2352,71,91,4972,74.2,2.6,0,96.40883978,0.789265983,92.81767956,2.801894238,3.591160221
1400000US53033032315,"Census Tract 323.15, King County, Washington",2042,2001,0,1981,20,41,4208,70.5,4.3,43.5,97.99216454,0,97.01273262,0.979431929,2.007835455
1400000US53033032316,"Census Tract 323.16, King County, Washington",1914,1906,0,1857,49,8,3983,69.3,2.1,0,99.58202717,0,97.02194357,2.560083595,0.417972832
1400000US53033032317,"Census Tract 323.17, King County, Washington",2173,2134,0,2103,31,39,4891,67.8,3.4,0,98.2052462,0,96.77864703,1.426599172,1.794753797
1400000US53033032318,"Census Tract 323.18, King County, Washington",2150,2132,41,2074,17,18,4743,73.1,2.5,0,99.1627907,1.906976744,96.46511628,0.790697674,0.837209302
1400000US53033032319,"Census Tract 323.19, King County, Washington",2763,2429,0,2184,245,334,4911,64.8,3.1,28.6,87.91169019,0,79.04451683,8.867173362,12.08830981
1400000US53033032320,"Census Tract 323.20, King County, Washington",1559,1519,7,1469,43,40,3538,64.9,1.9,0,97.43425273,0.449005773,94.22706863,2.758178319,2.565747274
1400000US53033032321,"Census Tract 323.21, King County, Washington",2005,2005,0,1989,16,0,4596,70.3,4.9,20.4,100,0,99.20199501,0.798004988,0
1400000US53033032322,"Census Tract 323.22, King County, Washington",1195,1185,0,1185,0,10,2759,67.8,1.7,0,99.16317992,0,99.16317992,0,0.836820084
1400000US53033032323,"Census Tract 323.23, King County, Washington",2209,2117,0,2057,60,92,4489,66.3,3.4,0,95.83521956,0,93.1190584,2.716161159,4.164780444
1400000US53033032324,"Census Tract 323.24, King County, Washington",2170,2089,0,2034,55,81,4296,67.9,2.2,0,96.26728111,0,93.73271889,2.534562212,3.732718894
1400000US53033032325,"Census Tract 323.25, King County, Washington",2241,2203,0,2203,0,38,4320,73.2,3.8,53.1,98.30432842,0,98.30432842,0,1.695671575
1400000US53033032326,"Census Tract 323.26, King County, Washington",1368,1315,0,1170,145,53,3091,61.3,5,23.8,96.12573099,0,85.52631579,10.5994152,3.874269006
1400000US53033032327,"Census Tract 323.27, King County, Washington",2025,1991,0,1916,75,34,3861,34.7,5.8,-,98.32098765,0,94.61728395,3.703703704,1.679012346
1400000US53033032328,"Census Tract 323.28, King County, Washington",1116,1096,0,1072,24,20,2563,71.5,3.6,100,98.2078853,0,96.05734767,2.150537634,1.792114695
1400000US53033032329,"Census Tract 323.29, King County, Washington",3052,3015,18,2922,75,37,6271,66.9,2.3,0,98.78768021,0.589777195,95.74049803,2.45740498,1.21231979
1400000US53033032401,"Census Tract 324.01, King County, Washington",2169,2132,0,2008,124,37,4716,74.3,4.5,59.4,98.29414477,0,92.57722453,5.71692024,1.705855233
1400000US53033032402,"Census Tract 324.02, King County, Washington",2458,2410,15,2345,50,48,5422,79.2,3.5,0,98.04719284,0.610252238,95.40276648,2.034174125,1.95280716
1400000US53033032500,"Census Tract 325, King County, Washington",2002,1936,21,1809,106,66,4390,70.6,2.3,8.2,96.7032967,1.048951049,90.35964036,5.294705295,3.296703297
1400000US53033032601,"Census Tract 326.01, King County, Washington",1153,1130,0,1122,8,23,2622,68.6,4.1,0,98.00520382,0,97.31136167,0.693842151,1.994796184
1400000US53033032602,"Census Tract 326.02, King County, Washington",4474,4441,0,4394,47,33,9636,74.9,3.3,45.5,99.26240501,0,98.21189093,1.050514081,0.737594993
1400000US53033032702,"Census Tract 327.02, King County, Washington",2497,2484,14,2405,65,13,5355,75.6,1.1,10.6,99.47937525,0.560672807,96.31557869,2.603123748,0.52062475
1400000US53033032703,"Census Tract 327.03, King County, Washington",871,849,6,790,53,22,1814,79.7,5.5,0,97.47416762,0.688863375,90.70034443,6.084959816,2.525832377
1400000US53033032704,"Census Tract 327.04, King County, Washington",2499,2407,15,2141,251,92,5470,70.1,6,8.6,96.31852741,0.600240096,85.67426971,10.04401761,3.681472589
1400000US53033032800,"Census Tract 328, King County, Washington",983,940,0,867,73,43,1998,69.1,2.3,0,95.62563581,0,88.19938962,7.426246185,4.374364191
1400000US53053060200,"Census Tract 602, Pierce County, Washington",583,580,0,551,29,3,2374,40.2,13.7,60.1,99.48542024,0,94.51114923,4.974271012,0.51457976
1400000US53053060300,"Census Tract 603, Pierce County, Washington",2036,1739,21,1625,93,297,3904,57.3,4.2,51.6,85.41257367,1.031434185,79.81335953,4.567779961,14.58742633
1400000US53053060400,"Census Tract 604, Pierce County, Washington",1584,1488,0,1423,65,96,3192,68.9,3.4,56.5,93.93939394,0,89.83585859,4.103535354,6.060606061
1400000US53053060500,"Census Tract 605, Pierce County, Washington",1712,1704,13,1634,57,8,3388,74.5,2.5,16.4,99.53271028,0.759345794,95.44392523,3.329439252,0.46728972
1400000US53053060600,"Census Tract 606, Pierce County, Washington",2703,2668,0,2444,224,35,4821,74.9,4.4,30.5,98.70514243,0,90.41805401,8.28708842,1.294857566
1400000US53053060700,"Census Tract 607, Pierce County, Washington",2453,2220,0,2058,162,233,6153,70.3,3.8,6.5,90.50142682,0,83.89726865,6.604158174,9.498573176
1400000US53053060800,"Census Tract 608, Pierce County, Washington",2296,2224,0,2165,59,72,4398,69.8,1,0,96.8641115,0,94.29442509,2.569686411,3.135888502
1400000US53053060903,"Census Tract 609.03, Pierce County, Washington",1442,1327,16,1217,94,115,2824,56.9,9.3,73.3,92.02496533,1.109570042,84.39667129,6.518723994,7.975034674
1400000US53053060904,"Census Tract 609.04, Pierce County, Washington",2228,2039,0,1947,92,189,4150,64.8,7.8,41.9,91.51705566,0,87.38779174,4.129263914,8.482944345
1400000US53053060905,"Census Tract 609.05, Pierce County, Washington",3023,2533,20,2249,264,490,5416,59.1,6.2,17.9,83.79093616,0.661594443,74.39629507,8.733046642,16.20906384
1400000US53053060906,"Census Tract 609.06, Pierce County, Washington",940,836,13,762,61,104,1883,56,1.1,0,88.93617021,1.382978723,81.06382979,6.489361702,11.06382979
1400000US53053061001,"Census Tract 610.01, Pierce County, Washington",1740,1613,19,1454,140,127,3476,61.5,6.9,18.1,92.70114943,1.091954023,83.56321839,8.045977011,7.298850575
1400000US53053061002,"Census Tract 610.02, Pierce County, Washington",2168,1747,0,1566,181,421,3793,54.8,5.5,20.5,80.58118081,0,72.23247232,8.348708487,19.41881919
1400000US53053061100,"Census Tract 611, Pierce County, Washington",2776,2477,46,2216,215,299,5239,68.6,6.2,26.3,89.22910663,1.657060519,79.82708934,7.744956772,10.77089337
1400000US53053061200,"Census Tract 612, Pierce County, Washington",2138,1848,0,1671,177,290,4460,66.8,6,7.4,86.43592142,0,78.15715622,8.278765201,13.56407858
1400000US53053061300,"Census Tract 613, Pierce County, Washington",1827,1732,18,1422,292,95,3948,70.9,12.8,29,94.80021894,0.985221675,77.83251232,15.98248495,5.199781062
1400000US53053061400,"Census Tract 614, Pierce County, Washington",1391,1107,0,800,307,284,3001,42.4,11.1,26.2,79.58303379,0,57.51258088,22.07045291,20.41696621
1400000US53053061500,"Census Tract 615, Pierce County, Washington",3142,2840,12,2389,439,302,4541,71.2,4.2,25.4,90.38828771,0.381922342,76.03437301,13.97199236,9.611712285
1400000US53053061601,"Census Tract 616.01, Pierce County, Washington",1304,1109,0,945,164,195,1799,54.1,8.4,19.8,85.04601227,0,72.46932515,12.57668712,14.95398773
1400000US53053061602,"Census Tract 616.02, Pierce County, Washington",423,391,0,339,52,32,766,64.1,13.9,50.9,92.43498818,0,80.14184397,12.29314421,7.56501182
1400000US53053061700,"Census Tract 617, Pierce County, Washington",1840,1592,0,1365,227,248,3936,65.5,9.8,41.9,86.52173913,0,74.18478261,12.33695652,13.47826087
1400000US53053061800,"Census Tract 618, Pierce County, Washington",1080,891,0,700,191,189,2175,60.4,3.2,14.5,82.5,0,64.81481481,17.68518519,17.5
1400000US53053061900,"Census Tract 619, Pierce County, Washington",801,734,0,603,131,67,1502,55.4,6.9,35.9,91.63545568,0,75.28089888,16.3545568,8.36454432
1400000US53053062000,"Census Tract 620, Pierce County, Washington",1655,1402,35,1118,249,253,3361,64.5,8.2,43,84.71299094,2.114803625,67.55287009,15.04531722,15.28700906
1400000US53053062300,"Census Tract 623, Pierce County, Washington",1817,1617,10,1382,225,200,4478,67.3,3.3,15.5,88.99284535,0.550357733,76.05943864,12.38304898,11.00715465
1400000US53053062400,"Census Tract 624, Pierce County, Washington",2156,1936,54,1619,263,220,4683,71.5,8.1,41.8,89.79591837,2.504638219,75.09276438,12.19851577,10.20408163
1400000US53053062500,"Census Tract 625, Pierce County, Washington",2542,2429,0,2153,276,113,5898,59.5,5,33.1,95.55468135,0,84.69708891,10.85759245,4.445318647
1400000US53053062600,"Census Tract 626, Pierce County, Washington",1682,1432,0,1160,272,250,2951,69,4.9,8,85.13674197,0,68.96551724,16.17122473,14.86325803
1400000US53053062801,"Census Tract 628.01, Pierce County, Washington",2826,2561,0,2190,371,265,5189,70.5,10.1,26.1,90.62278839,0,77.49469214,13.12809625,9.377211607
1400000US53053062802,"Census Tract 628.02, Pierce County, Washington",1450,1366,0,1245,121,84,3319,69.5,6.6,29.5,94.20689655,0,85.86206897,8.344827586,5.793103448
1400000US53053062900,"Census Tract 629, Pierce County, Washington",3122,2818,30,2483,305,304,6226,74.6,4.8,8.1,90.26265215,0.960922486,79.53235106,9.769378603,9.737347854
1400000US53053063000,"Census Tract 630, Pierce County, Washington",1172,1071,6,976,89,101,2447,74,2.3,6.9,91.38225256,0.511945392,83.27645051,7.593856655,8.61774744
1400000US53053063100,"Census Tract 631, Pierce County, Washington",1599,1363,0,1263,100,236,3835,64.2,7.2,36.2,85.24077548,0,78.98686679,6.253908693,14.75922452
1400000US53053063200,"Census Tract 632, Pierce County, Washington",1859,1716,8,1414,294,143,4307,65.1,3.9,10.3,92.30769231,0.430338892,76.06239914,15.81495428,7.692307692
1400000US53053063300,"Census Tract 633, Pierce County, Washington",2631,2193,23,1956,214,438,6952,65.4,4.1,13.9,83.35233751,0.874192322,74.34435576,8.133789434,16.64766249
1400000US53053063400,"Census Tract 634, Pierce County, Washington",2938,2496,30,2266,200,442,5832,58.1,3.3,22.7,84.95575221,1.021102791,77.12729748,6.80735194,15.04424779
1400000US53053063501,"Census Tract 635.01, Pierce County, Washington",1620,1350,16,1128,206,270,3186,57.1,4.5,4.5,83.33333333,0.987654321,69.62962963,12.71604938,16.66666667
1400000US53053063502,"Census Tract 635.02, Pierce County, Washington",1701,1567,0,1409,158,134,3800,63,4.6,18.7,92.12228101,0,82.83362728,9.288653733,7.877718989
1400000US53053070100,"Census Tract 701, Pierce County, Washington",1250,1131,0,1047,84,119,2871,64.8,1.4,0,90.48,0,83.76,6.72,9.52
1400000US53053070203,"Census Tract 702.03, Pierce County, Washington",2472,2370,0,2284,86,102,5373,73.2,1.7,19.6,95.87378641,0,92.39482201,3.478964401,4.126213592
1400000US53053070204,"Census Tract 702.04, Pierce County, Washington",1369,1271,11,1239,21,98,3173,72.5,5,20.4,92.84149014,0.803506209,90.50401753,1.533966399,7.158509861
1400000US53053070205,"Census Tract 702.05, Pierce County, Washington",1139,1042,20,968,54,97,2717,71.7,7.5,0,91.48375768,1.755926251,84.98683055,4.741000878,8.516242318
1400000US53053070206,"Census Tract 702.06, Pierce County, Washington",1520,1444,2,1228,214,76,3528,67,11.1,42,95,0.131578947,80.78947368,14.07894737,5
1400000US53053070207,"Census Tract 702.07, Pierce County, Washington",2146,1889,9,1783,97,257,4249,63.8,2.4,19.1,88.02423113,0.419384902,83.08480895,4.520037279,11.97576887
1400000US53053070307,"Census Tract 703.07, Pierce County, Washington",1813,1699,17,1597,85,114,4034,66.6,5.2,13.9,93.71207943,0.937672366,88.08604523,4.688361831,6.287920574
1400000US53053070308,"Census Tract 703.08, Pierce County, Washington",1442,1415,0,1379,36,27,3246,72.9,6.2,62.5,98.12760055,0,95.63106796,2.496532594,1.872399445
1400000US53053070309,"Census Tract 703.09, Pierce County, Washington",2135,1927,0,1723,204,208,4328,68,1,18.8,90.25761124,0,80.70257611,9.555035129,9.742388759
1400000US53053070310,"Census Tract 703.10, Pierce County, Washington",1712,1646,0,1574,72,66,3891,63.4,3.5,15.3,96.14485981,0,91.93925234,4.205607477,3.855140187
1400000US53053070311,"Census Tract 703.11, Pierce County, Washington",1661,1629,0,1606,23,32,3789,72.5,3.5,0,98.07344973,0,96.68874172,1.384708007,1.926550271
1400000US53053070312,"Census Tract 703.12, Pierce County, Washington",1964,1943,14,1902,27,21,4695,72.6,3,8,98.93075356,0.712830957,96.84317719,1.374745418,1.069246436
1400000US53053070313,"Census Tract 703.13, Pierce County, Washington",2162,2138,13,2080,45,24,5022,71,3.6,17,98.88991674,0.601295097,96.20721554,2.081406105,1.110083256
1400000US53053070314,"Census Tract 703.14, Pierce County, Washington",1181,1160,0,1133,27,21,2711,73.8,2.1,0,98.22184589,0,95.93564776,2.286198137,1.778154107
1400000US53053070315,"Census Tract 703.15, Pierce County, Washington",2302,2275,11,2108,156,27,4787,77.9,2.1,0,98.82710686,0.477845352,91.57254561,6.776715899,1.172893136
1400000US53053070316,"Census Tract 703.16, Pierce County, Washington",2369,2322,0,2218,104,47,4478,70.5,0.7,45.8,98.01604052,0,93.62600253,4.390037991,1.983959477
1400000US53053070401,"Census Tract 704.01, Pierce County, Washington",815,748,0,688,60,67,1610,63.7,4.8,0,91.7791411,0,84.41717791,7.36196319,8.220858896
1400000US53053070403,"Census Tract 704.03, Pierce County, Washington",1588,1475,6,1402,67,113,3300,60.8,4.4,56.3,92.88413098,0.377833753,88.28715365,4.219143577,7.115869018
1400000US53053070404,"Census Tract 704.04, Pierce County, Washington",1677,1623,0,1545,78,54,3910,70.4,6.1,32.1,96.77996422,0,92.12880143,4.651162791,3.220035778
1400000US53053070703,"Census Tract 707.03, Pierce County, Washington",2429,2219,12,1898,309,210,5023,71.3,3.9,28.6,91.35446686,0.494030465,78.13915191,12.72128448,8.645533141
1400000US53053071100,"Census Tract 711, Pierce County, Washington",920,803,11,763,29,117,1927,55.5,5,32.7,87.2826087,1.195652174,82.93478261,3.152173913,12.7173913
1400000US53053071205,"Census Tract 712.05, Pierce County, Washington",1827,1669,8,1597,64,158,4139,58,5,33.9,91.35194308,0.4378763,87.41105638,3.5030104,8.648056924
1400000US53053071206,"Census Tract 712.06, Pierce County, Washington",2438,2347,0,2239,108,91,5417,69.4,8.6,63.3,96.26743232,0,91.83757178,4.429860541,3.732567678
1400000US53053071207,"Census Tract 712.07, Pierce County, Washington",2532,2388,0,2016,372,144,5195,64.2,12,34.6,94.31279621,0,79.62085308,14.69194313,5.687203791
1400000US53053071208,"Census Tract 712.08, Pierce County, Washington",3008,2654,16,2517,121,354,6145,61.8,10.3,38.9,88.23138298,0.531914894,83.6768617,4.022606383,11.76861702
1400000US53053071209,"Census Tract 712.09, Pierce County, Washington",1347,1324,0,1323,1,23,3020,68,8.1,23.9,98.29250186,0,98.21826281,0.07423905,1.707498144
1400000US53053071210,"Census Tract 712.10, Pierce County, Washington",1826,1818,10,1715,93,8,4285,66.2,4.4,26.1,99.5618839,0.547645126,93.9211391,5.093099671,0.438116101
1400000US53053071304,"Census Tract 713.04, Pierce County, Washington",2380,2236,0,2070,166,144,5034,70.2,8.3,25.4,93.94957983,0,86.97478992,6.974789916,6.050420168
1400000US53053071305,"Census Tract 713.05, Pierce County, Washington",1320,1146,0,1061,85,174,3261,62.8,8.1,51.7,86.81818182,0,80.37878788,6.439393939,13.18181818
1400000US53053071306,"Census Tract 713.06, Pierce County, Washington",2236,2043,12,1918,113,193,5307,59.8,3.7,0,91.36851521,0.53667263,85.77817531,5.053667263,8.631484794
1400000US53053071307,"Census Tract 713.07, Pierce County, Washington",1827,1731,0,1683,48,96,3821,65,5.4,35.4,94.7454844,0,92.1182266,2.6272578,5.254515599
1400000US53053071309,"Census Tract 713.09, Pierce County, Washington",1468,1381,18,1294,69,87,3481,71.6,7,34.6,94.07356948,1.226158038,88.14713896,4.70027248,5.926430518
1400000US53053071310,"Census Tract 713.10, Pierce County, Washington",1954,1916,0,1898,18,38,4462,69.5,4.9,31.1,98.05527124,0,97.13408393,0.921187308,1.944728762
1400000US53053071403,"Census Tract 714.03, Pierce County, Washington",1518,1425,10,1338,77,93,3422,61.3,7.2,41.6,93.87351779,0.658761528,88.14229249,5.072463768,6.126482213
1400000US53053071406,"Census Tract 714.06, Pierce County, Washington",2593,2548,14,2404,130,45,6097,69.7,10.8,34.7,98.26455843,0.539915156,92.71114539,5.013497879,1.735441573
1400000US53053071407,"Census Tract 714.07, Pierce County, Washington",2204,2121,19,1950,152,83,5240,72.7,5.9,0,96.23411978,0.862068966,88.47549909,6.896551724,3.765880218
1400000US53053071408,"Census Tract 714.08, Pierce County, Washington",1403,1305,0,1229,76,98,3439,61.6,11.5,42.1,93.01496793,0,87.59800428,5.416963649,6.985032074
1400000US53053071409,"Census Tract 714.09, Pierce County, Washington",1572,1434,7,1267,160,138,3277,62.3,7,31.4,91.22137405,0.445292621,80.59796438,10.17811705,8.778625954
1400000US53053071410,"Census Tract 714.10, Pierce County, Washington",2698,2537,0,2272,265,161,6055,58.5,4,53,94.03261675,0,84.21052632,9.822090437,5.967383247
1400000US53053071411,"Census Tract 714.11, Pierce County, Washington",2030,1943,0,1838,105,87,4637,68.3,5.2,21.1,95.71428571,0,90.54187192,5.172413793,4.285714286
1400000US53053071503,"Census Tract 715.03, Pierce County, Washington",2059,1914,0,1713,201,145,4387,62.8,14.4,27.1,92.95774648,0,83.19572608,9.762020398,7.042253521
1400000US53053071504,"Census Tract 715.04, Pierce County, Washington",1607,1417,14,1184,219,190,5149,60.6,14,34.4,88.17672682,0.87118855,73.67766024,13.62787803,11.82327318
1400000US53053071505,"Census Tract 715.05, Pierce County, Washington",1948,1802,7,1668,127,146,4356,63.2,3.6,0,92.50513347,0.359342916,85.62628337,6.519507187,7.49486653
1400000US53053071506,"Census Tract 715.06, Pierce County, Washington",1961,1819,5,1760,54,142,4193,56.9,4.3,0,92.75879653,0.254971953,89.75012749,2.753697093,7.241203468
1400000US53053071601,"Census Tract 716.01, Pierce County, Washington",1854,1562,0,1202,360,292,3882,67.1,9.4,54.1,84.25026969,0,64.83279396,19.41747573,15.74973031
1400000US53053071602,"Census Tract 716.02, Pierce County, Washington",2990,2607,38,2412,157,383,6078,67.8,8.7,26.6,87.19063545,1.27090301,80.66889632,5.25083612,12.80936455
1400000US53053071703,"Census Tract 717.03, Pierce County, Washington",1542,1240,11,1081,148,302,2916,62.1,2.4,17.7,80.4150454,0.713359274,70.10376135,9.597924773,19.5849546
1400000US53053071704,"Census Tract 717.04, Pierce County, Washington",1728,1521,22,1198,301,207,3420,73.9,9.4,16.4,88.02083333,1.273148148,69.3287037,17.41898148,11.97916667
1400000US53053071705,"Census Tract 717.05, Pierce County, Washington",1295,1178,0,1030,148,117,2801,64.7,9.8,17.7,90.96525097,0,79.53667954,11.42857143,9.034749035
1400000US53053071706,"Census Tract 717.06, Pierce County, Washington",748,647,0,564,83,101,1389,70.1,9.1,40.2,86.4973262,0,75.40106952,11.09625668,13.5026738
1400000US53053071707,"Census Tract 717.07, Pierce County, Washington",1035,890,0,782,108,145,1979,65.6,5.2,4.5,85.99033816,0,75.55555556,10.43478261,14.00966184
1400000US53053071803,"Census Tract 718.03, Pierce County, Washington",2402,2248,16,2017,215,154,4295,70.2,4.5,38.9,93.5886761,0.666111574,83.97169026,8.950874271,6.411323897
1400000US53053071805,"Census Tract 718.05, Pierce County, Washington",1476,1301,12,1065,224,175,3045,65.8,3.1,13.5,88.14363144,0.81300813,72.15447154,15.17615176,11.85636856
1400000US53053071806,"Census Tract 718.06, Pierce County, Washington",1694,1319,11,1033,275,375,2793,66.3,16.7,40,77.86304604,0.649350649,60.97992916,16.23376623,22.13695396
1400000US53053071807,"Census Tract 718.07, Pierce County, Washington",1559,1422,0,1216,206,137,2884,65,7.7,21.1,91.21231559,0,77.99871713,13.21359846,8.787684413
1400000US53053071808,"Census Tract 718.08, Pierce County, Washington",1616,1366,0,1214,152,250,3385,57.3,12,12.5,84.52970297,0,75.12376238,9.405940594,15.47029703
1400000US53053071901,"Census Tract 719.01, Pierce County, Washington",2284,1968,0,1727,241,316,4184,54.9,11.1,55.6,86.16462347,0,75.61295972,10.55166375,13.83537653
1400000US53053071902,"Census Tract 719.02, Pierce County, Washington",2266,2127,30,2024,73,139,4644,59.4,7.4,0,93.86584289,1.3239188,89.32038835,3.221535746,6.134157105
1400000US53053072000,"Census Tract 720, Pierce County, Washington",1934,1743,17,1522,204,191,3340,62.8,14.7,68.5,90.12409514,0.879007239,78.69700103,10.54808687,9.87590486
1400000US53053072105,"Census Tract 721.05, Pierce County, Washington",1800,1735,6,1635,94,65,4827,41.7,3.3,0,96.38888889,0.333333333,90.83333333,5.222222222,3.611111111
